Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_late
4940,CA-2017-157147,2017-01-13,2017-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,True
4983,CA-2017-160066,2017-11-16,2017-11-22,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646.0,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,True
5018,CA-2017-127558,2017-11-15,2017-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,3.2352,False
5019,CA-2017-127558,2017-11-15,2017-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0.0,146.7693,False
5020,CA-2017-127558,2017-11-15,2017-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008.0,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0.0,5.3196,False
5076,CA-2017-134572,2017-04-20,2017-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070.0,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67,False
5077,CA-2017-134572,2017-04-20,2017-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605,False
5078,CA-2017-134572,2017-04-20,2017-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070.0,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.951,False
5101,CA-2017-158442,2017-03-17,2017-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,False
5102,CA-2017-158442,2017-03-17,2017-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,1,0.2,1.8792,False
5103,CA-2017-158442,2017-03-17,2017-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3,0.2,5.4432,False
5229,US-2017-147648,2017-11-26,2017-12-01,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,True
5261,CA-2017-105165,2017-09-07,2017-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,False
5262,CA-2017-105165,2017-09-07,2017-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818,False
5263,CA-2017-105165,2017-09-07,2017-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.0,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948,False
5264,CA-2017-105165,2017-09-07,2017-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,-2.918,False
5265,CA-2017-105165,2017-09-07,2017-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036.0,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,3,0.2,3.5529,False
5278,CA-2017-113859,2017-09-13,2017-09-17,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,True
5290,CA-2017-146283,2017-09-08,2017-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664,True
5291,CA-2017-146283,2017-09-08,2017-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,True
5292,CA-2017-146283,2017-09-08,2017-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,0.2,61.4628,True
5305,US-2017-166310,2017-09-21,2017-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,False
5328,CA-2017-130813,2017-01-06,2017-01-08,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312,False
5343,US-2017-168501,2017-11-21,2017-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.2,0.5508,True
5344,US-2017-168501,2017-11-21,2017-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5,0.2,16.7475,True
5355,CA-2017-113768,2017-05-13,2017-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.9592,True
5356,CA-2017-113768,2017-05-13,2017-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2,0.0,3.84,True
5358,CA-2017-150490,2017-08-05,2017-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0.0,1.636,True
5359,CA-2017-150490,2017-08-05,2017-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0.0,0.6312,True
5360,CA-2017-150490,2017-08-05,2017-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0.0,12.8744,True
5467,CA-2017-107706,2017-02-14,2017-02-19,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066,True
5469,CA-2017-132451,2017-09-26,2017-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,False
5470,CA-2017-132451,2017-09-26,2017-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3,0.0,9.3312,False
5493,CA-2017-105249,2017-11-28,2017-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472,False
5494,CA-2017-105249,2017-11-28,2017-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872,False
5495,CA-2017-105249,2017-11-28,2017-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,False
5549,CA-2017-159800,2017-11-28,2017-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.7936,False
5550,CA-2017-159800,2017-11-28,2017-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825,False
5551,US-2017-159618,2017-11-12,2017-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1,0.2,0.334,True
5552,US-2017-159618,2017-11-12,2017-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,0.2,-3.123,True
5553,US-2017-159618,2017-11-12,2017-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719,True
5554,US-2017-159618,2017-11-12,2017-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7,0.2,12.7008,True
5555,US-2017-159618,2017-11-12,2017-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987,True
5584,CA-2017-116673,2017-12-15,2017-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,True
5639,CA-2017-154893,2017-12-21,2017-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,True
5640,CA-2017-154893,2017-12-21,2017-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,True
5654,US-2017-134187,2017-11-04,2017-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0.0,0.7938,True
5737,CA-2017-148614,2017-01-20,2017-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.2928,True
5738,CA-2017-148614,2017-01-20,2017-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.0,5.79,True
5756,CA-2017-163748,2017-10-14,2017-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,0.8,-8.532,True
5757,CA-2017-163748,2017-10-14,2017-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875,True
5766,US-2017-126340,2017-11-08,2017-11-14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003.0,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182,True
5779,CA-2017-105270,2017-11-11,2017-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,True
5780,CA-2017-105270,2017-11-11,2017-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648,True
5801,CA-2017-123225,2017-07-11,2017-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,False
5802,CA-2017-123225,2017-07-11,2017-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,False
5886,US-2017-109456,2017-10-16,2017-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,False
5887,US-2017-109456,2017-10-16,2017-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,False
5896,CA-2017-168305,2017-11-01,2017-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,True
5897,CA-2017-168305,2017-11-01,2017-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,5,0.0,9.63,True
5944,CA-2017-104178,2017-08-25,2017-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376,True
5945,CA-2017-104178,2017-08-25,2017-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.432,True
5946,CA-2017-104178,2017-08-25,2017-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25.92,4,0.0,12.4416,True
5947,CA-2017-104178,2017-08-25,2017-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,48.84,4,0.0,13.1868,True
5962,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,False
5963,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,False
5964,CA-2017-140732,2017-11-11,2017-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0.0,55.764,False
5969,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,False
5970,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552,False
5971,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.7608,False
5972,CA-2017-141726,2017-07-20,2017-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872,False
6016,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,True
6017,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,True
6018,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,True
6019,CA-2017-102652,2017-04-06,2017-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,True
6023,CA-2017-130869,2017-11-17,2017-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104.0,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,True
6082,US-2017-165589,2017-02-18,2017-02-18,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424.0,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,False
6107,CA-2017-120852,2017-12-20,2017-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,True
6108,CA-2017-120852,2017-12-20,2017-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,True
6129,US-2017-158400,2017-10-25,2017-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528,False
6139,CA-2017-131247,2017-03-30,2017-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,True
6146,CA-2017-133543,2017-12-22,2017-12-26,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752,True
6152,CA-2017-111871,2017-03-18,2017-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49,False
6215,CA-2017-128538,2017-10-11,2017-10-15,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436,True
6228,CA-2017-148782,2017-11-02,2017-11-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,True
6288,CA-2017-100090,2017-07-08,2017-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354,True
6289,CA-2017-100090,2017-07-08,2017-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,0.2,68.8464,True
6299,CA-2017-169852,2017-10-21,2017-10-26,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024.0,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36,3,0.2,12.2715,True
6312,CA-2017-112837,2017-09-11,2017-09-16,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,True
6473,CA-2017-151897,2017-06-06,2017-06-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070.0,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,True
6530,CA-2017-103744,2017-02-23,2017-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3,0.2,2.3409,True
6531,CA-2017-103744,2017-02-23,2017-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,True
6569,CA-2017-100678,2017-04-18,2017-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008,True
6570,CA-2017-100678,2017-04-18,2017-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,True
6571,CA-2017-100678,2017-04-18,2017-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,True
6572,CA-2017-100678,2017-04-18,2017-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,True
6623,CA-2017-130449,2017-09-06,2017-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0.0,12.1452,False
6624,CA-2017-130449,2017-09-06,2017-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0.0,27.4856,False
6672,CA-2017-154837,2017-08-23,2017-08-27,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032.0,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,True
6684,CA-2017-109134,2017-11-05,2017-11-10,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,20.04,6,0.0,8.8176,True
6805,CA-2017-152233,2017-10-05,2017-10-06,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0.0,34.993,False
6846,CA-2017-147543,2017-07-06,2017-07-12,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,True
6850,CA-2017-101462,2017-04-20,2017-04-25,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0.0,27.5632,True
6874,CA-2017-124394,2017-10-17,2017-10-22,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248,True
6875,CA-2017-124394,2017-10-17,2017-10-22,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705.0,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,True
6918,CA-2017-124247,2017-12-16,2017-12-21,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,True
6938,CA-2017-126963,2017-06-15,2017-06-15,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2,0.2,11.8768,False
7003,CA-2017-133158,2017-08-19,2017-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.0316,False
