Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7658,US-2017-120740,2017-04-15,2017-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.9816
7663,US-2020-141509,2020-09-29,2020-10-01,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792
7676,CA-2020-133487,2020-05-06,2020-05-09,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.2938
7693,CA-2017-102330,2017-12-29,2018-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0.0,44.4
7694,CA-2017-102330,2017-12-29,2018-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513.0,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964
7715,CA-2017-150203,2017-12-05,2017-12-07,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0.0,72.5754
7719,US-2020-146213,2020-09-09,2020-09-14,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0.0,51.1872
7723,US-2020-138086,2020-04-16,2020-04-20,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109.0,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0.0,12.222
7740,CA-2017-154781,2017-11-21,2017-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.0268
7741,CA-2017-154781,2017-11-21,2017-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0.0,28.497
7743,CA-2020-105326,2020-08-20,2020-08-27,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0.0,12.4416
7770,CA-2019-155978,2019-08-01,2019-08-01,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762
7771,CA-2019-155978,2019-08-01,2019-08-01,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788
7775,CA-2019-152800,2019-04-13,2019-04-15,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764
7776,CA-2017-166961,2017-12-27,2017-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1,0.0,2.9646
7777,CA-2017-166961,2017-12-27,2017-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156
7778,CA-2017-166961,2017-12-27,2017-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
7779,CA-2017-166961,2017-12-27,2017-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896
7802,CA-2017-143637,2017-03-24,2017-03-29,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0.0,14.5728
7815,US-2020-109316,2020-06-08,2020-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568
7816,US-2020-109316,2020-06-08,2020-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504
7820,CA-2020-150469,2020-01-26,2020-01-30,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0.0,5.6832
7825,CA-2017-125150,2017-05-16,2017-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466
7829,CA-2018-137302,2018-04-26,2018-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936
7830,CA-2018-137302,2018-04-26,2018-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752
7831,CA-2018-137302,2018-04-26,2018-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997
7832,CA-2018-137302,2018-04-26,2018-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
7835,CA-2018-106257,2018-04-13,2018-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098
7836,CA-2018-106257,2018-04-13,2018-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993
7854,CA-2018-144890,2018-12-25,2018-12-29,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2,0.0,4.8804
7869,CA-2019-136994,2019-05-27,2019-06-02,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0.0,6.1548
7872,CA-2019-101672,2019-10-03,2019-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0.0,2.9568
7873,CA-2019-101672,2019-10-03,2019-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
7874,CA-2019-101672,2019-10-03,2019-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852
7875,CA-2019-101672,2019-10-03,2019-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754
7889,CA-2019-113117,2019-08-16,2019-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552
7908,CA-2019-112585,2019-07-30,2019-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122.0,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91
7909,CA-2019-149762,2019-12-03,2019-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176
7910,CA-2019-149762,2019-12-03,2019-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.9184
7911,CA-2019-149762,2019-12-03,2019-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0.0,7.308
7912,CA-2019-149762,2019-12-03,2019-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
7919,CA-2018-152513,2018-07-04,2018-07-08,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256
7934,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0.0,11.68
7935,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
7936,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.852
7937,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872
7938,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0.0,654.7554
7939,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.5482
7940,CA-2020-166093,2020-08-17,2020-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696
7941,CA-2019-146325,2019-12-14,2019-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
7942,CA-2019-146325,2019-12-14,2019-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0.0,35.048
7956,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
7957,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,0.0,6.854
7958,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0.0,4.108
7959,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0.0,26.973
7960,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.1588
7961,CA-2020-131807,2020-10-05,2020-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973
7967,CA-2018-138219,2018-03-23,2018-03-30,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68
7980,CA-2018-113040,2018-08-27,2018-08-31,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045.0,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588
7997,US-2020-105998,2020-11-03,2020-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0.0,87.89
7998,US-2020-105998,2020-11-03,2020-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.9148
8002,CA-2018-110870,2018-12-12,2018-12-15,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0.0,128.9742
8003,CA-2018-110870,2018-12-12,2018-12-15,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,7,0.0,0.5152
8019,CA-2020-114804,2020-10-17,2020-10-19,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.6193
8039,CA-2020-109393,2020-06-30,2020-07-02,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032.0,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294
8055,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,0.0,267.705
8056,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568
8057,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0.0,29.1528
8058,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959
8059,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116
8060,CA-2018-121188,2018-08-28,2018-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.0,1.7472
8068,US-2018-160563,2018-10-20,2018-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109.0,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,0.0,86.3892
8069,US-2018-160563,2018-10-20,2018-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876
8089,CA-2018-107020,2018-07-10,2018-07-14,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404.0,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974
8092,CA-2018-127502,2018-12-10,2018-12-14,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224
8100,CA-2019-169663,2019-03-10,2019-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.1015
8101,CA-2019-169663,2019-03-10,2019-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73
8102,CA-2018-149846,2018-05-22,2018-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,2,0.0,3.7996
8103,CA-2018-149846,2018-05-22,2018-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4985
8104,CA-2018-149846,2018-05-22,2018-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412
8105,CA-2018-149846,2018-05-22,2018-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,6,0.2,58.1796
8116,CA-2020-101014,2020-08-29,2020-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456
8118,US-2020-113201,2020-06-30,2020-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255
8120,CA-2019-116722,2019-11-11,2019-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
8121,CA-2019-116722,2019-11-11,2019-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0
8122,CA-2019-116722,2019-11-11,2019-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,0.2,11.0264
8125,US-2020-150070,2020-09-07,2020-09-12,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
8130,CA-2017-127866,2017-07-20,2017-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0.0,15.0984
8131,CA-2017-127866,2017-07-20,2017-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604
8132,CA-2017-127866,2017-07-20,2017-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,0.0,3.8048
8133,CA-2017-127866,2017-07-20,2017-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623
8135,CA-2018-121776,2018-02-16,2018-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148
8136,CA-2018-121776,2018-02-16,2018-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.2237
8142,CA-2019-100993,2019-02-05,2019-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,0.0,7.2177
8143,CA-2019-100993,2019-02-05,2019-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658
8144,CA-2019-100993,2019-02-05,2019-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716
8145,CA-2019-100993,2019-02-05,2019-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,-31.9936
8149,US-2019-131058,2019-12-27,2019-12-31,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0.0,9.8784
8158,CA-2019-103464,2019-11-18,2019-11-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,0.0,95.2
8164,CA-2018-168207,2018-11-02,2018-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936
8165,CA-2018-168207,2018-11-02,2018-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.1208
8166,CA-2018-168207,2018-11-02,2018-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
8167,CA-2018-168207,2018-11-02,2018-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147
8168,CA-2019-144148,2019-07-31,2019-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673
8173,CA-2017-114125,2017-07-09,2017-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,1,0.0,1.4112
8174,CA-2017-114125,2017-07-09,2017-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
8175,CA-2017-114125,2017-07-09,2017-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,0.0,4.0664
8178,CA-2020-149699,2020-12-22,2020-12-24,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,0.0,142.485
8196,CA-2018-136700,2018-12-06,2018-12-11,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101.0,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904
8224,CA-2019-104633,2019-06-12,2019-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646
8225,CA-2019-104633,2019-06-12,2019-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208
